cohort_week,eligible_users,cohort_age,retained_users,retention
2024-03-11,92,36,40,0.43478260869565216
2024-03-11,92,37,40,0.43478260869565216
2024-03-11,92,38,40,0.43478260869565216
2024-03-11,92,39,37,0.40217391304347827
2024-03-11,92,40,36,0.391304347826087
2024-03-11,92,41,36,0.391304347826087
2024-03-11,92,42,35,0.3804347826086957
2024-03-11,92,43,34,0.3695652173913043
2024-03-11,92,44,34,0.3695652173913043
2024-03-11,92,45,32,0.34782608695652173
2024-03-11,92,46,31,0.33695652173913043
2024-03-11,92,47,31,0.33695652173913043
2024-03-11,92,48,31,0.33695652173913043
2024-03-11,92,49,31,0.33695652173913043
2024-03-11,92,50,31,0.33695652173913043
2024-03-11,92,51,31,0.33695652173913043
2024-03-11,92,52,30,0.32608695652173914
2024-03-11,92,53,29,0.31521739130434784
2024-03-11,92,54,27,0.29347826086956524
2024-03-11,92,55,26,0.2826086956521739
2024-03-11,92,56,25,0.2717391304347826
2024-03-11,92,57,25,0.2717391304347826
2024-03-11,92,58,24,0.2608695652173913
2024-03-11,92,59,22,0.2391304347826087
2024-03-11,92,60,22,0.2391304347826087
2024-03-18,80,0,80,1.0
2024-03-18,80,1,68,0.85
2024-03-18,80,2,65,0.8125
2024-03-18,80,3,62,0.775
2024-03-18,80,4,62,0.775
2024-03-18,80,5,60,0.75
2024-03-18,80,6,60,0.75
2024-03-18,80,7,59,0.7375
2024-03-18,80,8,58,0.725
2024-03-18,80,9,58,0.725
2024-03-18,80,10,58,0.725
2024-03-18,80,11,55,0.6875
2024-03-18,80,12,55,0.6875
2024-03-18,80,13,55,0.6875
2024-03-18,80,14,55,0.6875
2024-03-18,80,15,52,0.65
2024-03-18,80,16,50,0.625
2024-03-18,80,17,47,0.5875
2024-03-18,80,18,46,0.575
2024-03-18,80,19,44,0.55
2024-03-18,80,20,42,0.525
2024-03-18,80,21,42,0.525
2024-03-18,80,22,39,0.4875
2024-03-18,80,23,38,0.475
2024-03-18,80,24,37,0.4625
2024-03-18,80,25,34,0.425
2024-03-18,80,26,33,0.4125
2024-03-18,80,27,33,0.4125
2024-03-18,80,28,32,0.4
2024-03-18,80,29,31,0.3875
2024-03-18,80,30,31,0.3875
2024-03-18,80,31,30,0.375
2024-03-18,80,32,29,0.3625
2024-03-18,80,33,29,0.3625
2024-03-18,80,34,29,0.3625
2024-03-18,80,35,29,0.3625
2024-03-18,80,36,28,0.35
2024-03-18,80,37,28,0.35
2024-03-18,80,38,28,0.35
2024-03-18,80,39,28,0.35
2024-03-18,80,40,28,0.35
2024-03-18,80,41,28,0.35
2024-03-18,80,42,27,0.3375
2024-03-18,80,43,26,0.325
2024-03-18,80,44,24,0.3
2024-03-18,80,45,24,0.3
2024-03-18,80,46,24,0.3
2024-03-18,80,47,24,0.3
2024-03-18,80,48,22,0.275
2024-03-18,80,49,22,0.275
2024-03-18,80,50,20,0.25
2024-03-18,80,51,19,0.2375
2024-03-18,80,52,19,0.2375
2024-03-18,80,53,19,0.2375
2024-03-18,80,54,19,0.2375
2024-03-18,80,55,19,0.2375
2024-03-18,80,56,19,0.2375
2024-03-18,80,57,18,0.225
2024-03-18,80,58,18,0.225
2024-03-18,80,59,18,0.225
2024-03-18,80,60,18,0.225
2024-03-25,87,0,87,1.0
2024-03-25,87,1,69,0.7931034482758621
2024-03-25,87,2,65,0.7471264367816092
2024-03-25,87,3,64,0.735632183908046
2024-03-25,87,4,62,0.7126436781609196
2024-03-25,87,5,61,0.7011494252873564
2024-03-25,87,6,61,0.7011494252873564
2024-03-25,87,7,59,0.6781609195402298
2024-03-25,87,8,58,0.6666666666666666
2024-03-25,87,9,55,0.632183908045977
2024-03-25,87,10,55,0.632183908045977
2024-03-25,87,11,54,0.6206896551724138
2024-03-25,87,12,53,0.6091954022988506
2024-03-25,87,13,53,0.6091954022988506
2024-03-25,87,14,53,0.6091954022988506
2024-03-25,87,15,52,0.5977011494252874
2024-03-25,87,16,50,0.5747126436781609
2024-03-25,87,17,48,0.5517241379310345
2024-03-25,87,18,45,0.5172413793103449
2024-03-25,87,19,44,0.5057471264367817
2024-03-25,87,20,41,0.47126436781609193
2024-03-25,87,21,40,0.45977011494252873
2024-03-25,87,22,39,0.4482758620689655
2024-03-25,87,23,38,0.4367816091954023
2024-03-25,87,24,37,0.42528735632183906
2024-03-25,87,25,33,0.3793103448275862
2024-03-25,87,26,32,0.367816091954023
2024-03-25,87,27,31,0.3563218390804598
2024-03-25,87,28,29,0.3333333333333333
2024-03-25,87,29,28,0.3218390804597701
2024-03-25,87,30,26,0.2988505747126437
2024-03-25,87,31,24,0.27586206896551724
2024-03-25,87,32,24,0.27586206896551724
2024-03-25,87,33,24,0.27586206896551724
2024-03-25,87,34,22,0.25287356321839083
2024-03-25,87,35,22,0.25287356321839083
2024-03-25,87,36,21,0.2413793103448276
2024-03-25,87,37,21,0.2413793103448276
2024-03-25,87,38,21,0.2413793103448276
2024-03-25,87,39,20,0.22988505747126436
2024-03-25,87,40,20,0.22988505747126436
2024-03-25,87,41,20,0.22988505747126436
2024-03-25,87,42,20,0.22988505747126436
2024-03-25,87,43,19,0.21839080459770116
2024-03-25,87,44,18,0.20689655172413793
2024-03-25,87,45,18,0.20689655172413793
2024-03-25,87,46,18,0.20689655172413793
2024-03-25,87,47,18,0.20689655172413793
2024-03-25,87,48,17,0.19540229885057472
2024-03-25,87,49,17,0.19540229885057472
2024-03-25,87,50,17,0.19540229885057472
2024-03-25,87,51,16,0.1839080459770115
2024-03-25,87,52,15,0.1724137931034483
2024-03-25,87,53,14,0.16091954022988506
2024-03-25,87,54,14,0.16091954022988506
2024-03-25,87,55,14,0.16091954022988506
2024-03-25,87,56,14,0.16091954022988506
2024-03-25,87,57,14,0.16091954022988506
2024-03-25,87,58,14,0.16091954022988506
2024-03-25,87,59,14,0.16091954022988506
2024-03-25,87,60,14,0.16091954022988506
2024-04-01,78,0,78,1.0
2024-04-01,78,1,68,0.8717948717948718
2024-04-01,78,2,63,0.8076923076923077
2024-04-01,78,3,63,0.8076923076923077
2024-04-01,78,4,61,0.782051282051282
2024-04-01,78,5,58,0.7435897435897436
2024-04-01,78,6,57,0.7307692307692307
2024-04-01,78,7,54,0.6923076923076923
2024-04-01,78,8,52,0.6666666666666666
2024-04-01,78,9,52,0.6666666666666666
2024-04-01,78,10,52,0.6666666666666666
2024-04-01,78,11,52,0.6666666666666666
2024-04-01,78,12,51,0.6538461538461539
2024-04-01,78,13,48,0.6153846153846154
2024-04-01,78,14,47,0.6025641025641025
2024-04-01,78,15,45,0.5769230769230769
2024-04-01,78,16,44,0.5641025641025641
2024-04-01,78,17,42,0.5384615384615384
2024-04-01,78,18,41,0.5256410256410257
2024-04-01,78,19,41,0.5256410256410257
2024-04-01,78,20,39,0.5
2024-04-01,78,21,38,0.48717948717948717
2024-04-01,78,22,37,0.47435897435897434
2024-04-01,78,23,35,0.44871794871794873
2024-04-01,78,24,35,0.44871794871794873
2024-04-01,78,25,35,0.44871794871794873
2024-04-01,78,26,35,0.44871794871794873
2024-04-01,78,27,34,0.4358974358974359
2024-04-01,78,28,33,0.4230769230769231
2024-04-01,78,29,33,0.4230769230769231
2024-04-01,78,30,33,0.4230769230769231
2024-04-01,78,31,32,0.41025641025641024
2024-04-01,78,32,31,0.3974358974358974
2024-04-01,78,33,30,0.38461538461538464
2024-04-01,78,34,30,0.38461538461538464
2024-04-01,78,35,30,0.38461538461538464
2024-04-01,78,36,26,0.3333333333333333
2024-04-01,78,37,26,0.3333333333333333
2024-04-01,78,38,24,0.3076923076923077
2024-04-01,78,39,24,0.3076923076923077
2024-04-01,78,40,24,0.3076923076923077
2024-04-01,78,41,22,0.28205128205128205
2024-04-01,78,42,22,0.28205128205128205
2024-04-01,78,43,22,0.28205128205128205
2024-04-01,78,44,22,0.28205128205128205
2024-04-01,78,45,22,0.28205128205128205
2024-04-01,78,46,21,0.2692307692307692
2024-04-01,78,47,19,0.24358974358974358
2024-04-01,78,48,19,0.24358974358974358
2024-04-01,78,49,19,0.24358974358974358
2024-04-01,78,50,18,0.23076923076923078
2024-04-01,78,51,17,0.21794871794871795
2024-04-01,78,52,17,0.21794871794871795
2024-04-01,78,53,17,0.21794871794871795
2024-04-01,78,54,17,0.21794871794871795
2024-04-01,78,55,17,0.21794871794871795
2024-04-01,78,56,17,0.21794871794871795
2024-04-01,78,57,15,0.19230769230769232
2024-04-01,78,58,15,0.19230769230769232
2024-04-01,78,59,14,0.1794871794871795
2024-04-01,78,60,14,0.1794871794871795
2024-04-08,97,0,97,1.0
2024-04-08,97,1,77,0.7938144329896907
2024-04-08,97,2,74,0.7628865979381443
2024-04-08,97,3,72,0.7422680412371134
2024-04-08,97,4,67,0.6907216494845361
2024-04-08,97,5,66,0.6804123711340206
2024-04-08,97,6,65,0.6701030927835051
2024-04-08,97,7,65,0.6701030927835051
2024-04-08,97,8,63,0.6494845360824743
2024-04-08,97,9,63,0.6494845360824743
2024-04-08,97,10,61,0.6288659793814433
2024-04-08,97,11,61,0.6288659793814433
2024-04-08,97,12,61,0.6288659793814433
2024-04-08,97,13,60,0.6185567010309279
2024-04-08,97,14,59,0.6082474226804123
2024-04-08,97,15,59,0.6082474226804123
2024-04-08,97,16,57,0.5876288659793815
2024-04-08,97,17,56,0.5773195876288659
2024-04-08,97,18,54,0.5567010309278351
2024-04-08,97,19,52,0.5360824742268041
2024-04-08,97,20,51,0.5257731958762887
2024-04-08,97,21,51,0.5257731958762887
2024-04-08,97,22,51,0.5257731958762887
2024-04-08,97,23,48,0.4948453608247423
2024-04-08,97,24,48,0.4948453608247423
2024-04-08,97,25,46,0.4742268041237113
2024-04-08,97,26,43,0.44329896907216493
2024-04-08,97,27,41,0.422680412371134
2024-04-08,97,28,40,0.41237113402061853
2024-04-08,97,29,40,0.41237113402061853
2024-04-08,97,30,39,0.4020618556701031
2024-04-08,97,31,39,0.4020618556701031
2024-04-08,97,32,36,0.3711340206185567
2024-04-08,97,33,35,0.36082474226804123
2024-04-08,97,34,34,0.35051546391752575
2024-04-08,97,35,32,0.32989690721649484
2024-04-08,97,36,32,0.32989690721649484
2024-04-08,97,37,30,0.30927835051546393
2024-04-08,97,38,29,0.29896907216494845
2024-04-08,97,39,27,0.27835051546391754
2024-04-08,97,40,26,0.26804123711340205
2024-04-08,97,41,25,0.25773195876288657
2024-04-08,97,42,25,0.25773195876288657
2024-04-08,97,43,25,0.25773195876288657
2024-04-08,97,44,25,0.25773195876288657
2024-04-08,97,45,24,0.24742268041237114
2024-04-08,97,46,24,0.24742268041237114
2024-04-08,97,47,22,0.2268041237113402
2024-04-08,97,48,21,0.21649484536082475
2024-04-08,97,49,21,0.21649484536082475
2024-04-08,97,50,20,0.20618556701030927
2024-04-08,97,51,20,0.20618556701030927
2024-04-08,97,52,20,0.20618556701030927
2024-04-08,97,53,20,0.20618556701030927
2024-04-08,97,54,20,0.20618556701030927
2024-04-08,97,55,20,0.20618556701030927
2024-04-08,97,56,20,0.20618556701030927
2024-04-08,97,57,20,0.20618556701030927
2024-04-08,97,58,20,0.20618556701030927
2024-04-08,97,59,19,0.1958762886597938
2024-04-08,97,60,18,0.18556701030927836
2024-04-15,81,0,81,1.0
2024-04-15,81,1,66,0.8148148148148148
2024-04-15,81,2,66,0.8148148148148148
2024-04-15,81,3,65,0.8024691358024691
2024-04-15,81,4,60,0.7407407407407407
2024-04-15,81,5,58,0.7160493827160493
2024-04-15,81,6,57,0.7037037037037037
2024-04-15,81,7,54,0.6666666666666666
2024-04-15,81,8,53,0.654320987654321
2024-04-15,81,9,53,0.654320987654321
2024-04-15,81,10,52,0.6419753086419753
2024-04-15,81,11,52,0.6419753086419753
2024-04-15,81,12,51,0.6296296296296297
2024-04-15,81,13,49,0.6049382716049383
2024-04-15,81,14,48,0.5925925925925926
2024-04-15,81,15,48,0.5925925925925926
2024-04-15,81,16,45,0.5555555555555556
2024-04-15,81,17,44,0.5432098765432098
2024-04-15,81,18,43,0.5308641975308642
2024-04-15,81,19,43,0.5308641975308642
2024-04-15,81,20,43,0.5308641975308642
2024-04-15,81,21,43,0.5308641975308642
2024-04-15,81,22,38,0.4691358024691358
2024-04-15,81,23,38,0.4691358024691358
2024-04-15,81,24,37,0.4567901234567901
2024-04-15,81,25,36,0.4444444444444444
2024-04-15,81,26,36,0.4444444444444444
2024-04-15,81,27,35,0.43209876543209874
2024-04-15,81,28,35,0.43209876543209874
2024-04-15,81,29,34,0.41975308641975306
2024-04-15,81,30,34,0.41975308641975306
2024-04-15,81,31,33,0.4074074074074074
2024-04-15,81,32,33,0.4074074074074074
2024-04-15,81,33,32,0.3950617283950617
2024-04-15,81,34,31,0.38271604938271603
2024-04-15,81,35,31,0.38271604938271603
2024-04-15,81,36,31,0.38271604938271603
2024-04-15,81,37,31,0.38271604938271603
2024-04-15,81,38,29,0.35802469135802467
2024-04-15,81,39,28,0.345679012345679
2024-04-15,81,40,28,0.345679012345679
2024-04-15,81,41,26,0.32098765432098764
2024-04-15,81,42,24,0.2962962962962963
2024-04-15,81,43,21,0.25925925925925924
2024-04-15,81,44,21,0.25925925925925924
2024-04-15,81,45,21,0.25925925925925924
2024-04-15,81,46,19,0.2345679012345679
2024-04-15,81,47,19,0.2345679012345679
2024-04-15,81,48,18,0.2222222222222222
2024-04-15,81,49,16,0.19753086419753085
2024-04-15,81,50,15,0.18518518518518517
2024-04-15,81,51,15,0.18518518518518517
2024-04-15,81,52,12,0.14814814814814814
2024-04-15,81,53,11,0.13580246913580246
2024-04-15,81,54,10,0.12345679012345678
2024-04-15,81,55,9,0.1111111111111111
2024-04-15,81,56,9,0.1111111111111111
2024-04-15,81,57,8,0.09876543209876543
2024-04-15,81,58,8,0.09876543209876543
2024-04-15,81,59,7,0.08641975308641975
2024-04-15,81,60,7,0.08641975308641975
2024-04-22,63,0,63,1.0
2024-04-22,63,1,53,0.8412698412698413
2024-04-22,63,2,52,0.8253968253968254
2024-04-22,63,3,51,0.8095238095238095
2024-04-22,63,4,51,0.8095238095238095
2024-04-22,63,5,47,0.746031746031746
2024-04-22,63,6,47,0.746031746031746
2024-04-22,63,7,46,0.7301587301587301
2024-04-22,63,8,42,0.6666666666666666
2024-04-22,63,9,42,0.6666666666666666
2024-04-22,63,10,41,0.6507936507936508
2024-04-22,63,11,40,0.6349206349206349
2024-04-22,63,12,40,0.6349206349206349
2024-04-22,63,13,40,0.6349206349206349
2024-04-22,63,14,40,0.6349206349206349
2024-04-22,63,15,39,0.6190476190476191
2024-04-22,63,16,38,0.6031746031746031
2024-04-22,63,17,34,0.5396825396825397
2024-04-22,63,18,32,0.5079365079365079
2024-04-22,63,19,28,0.4444444444444444
2024-04-22,63,20,27,0.42857142857142855
2024-04-22,63,21,25,0.3968253968253968
2024-04-22,63,22,25,0.3968253968253968
2024-04-22,63,23,25,0.3968253968253968
2024-04-22,63,24,25,0.3968253968253968
2024-04-22,63,25,25,0.3968253968253968
2024-04-22,63,26,22,0.3492063492063492
2024-04-22,63,27,21,0.3333333333333333
2024-04-22,63,28,20,0.31746031746031744
2024-04-22,63,29,19,0.30158730158730157
2024-04-22,63,30,18,0.2857142857142857
2024-04-22,63,31,18,0.2857142857142857
2024-04-22,63,32,15,0.23809523809523808
2024-04-22,63,33,15,0.23809523809523808
2024-04-22,63,34,15,0.23809523809523808
2024-04-22,63,35,15,0.23809523809523808
2024-04-22,63,36,14,0.2222222222222222
2024-04-22,63,37,14,0.2222222222222222
2024-04-22,63,38,14,0.2222222222222222
2024-04-22,63,39,14,0.2222222222222222
2024-04-22,63,40,14,0.2222222222222222
2024-04-22,63,41,13,0.20634920634920634
2024-04-22,63,42,13,0.20634920634920634
2024-04-22,63,43,13,0.20634920634920634
2024-04-22,63,44,13,0.20634920634920634
2024-04-22,63,45,13,0.20634920634920634
2024-04-22,63,46,13,0.20634920634920634
2024-04-22,63,47,13,0.20634920634920634
2024-04-22,63,48,12,0.19047619047619047
2024-04-22,63,49,12,0.19047619047619047
2024-04-22,63,50,12,0.19047619047619047
2024-04-22,63,51,12,0.19047619047619047
2024-04-22,63,52,12,0.19047619047619047
2024-04-22,63,53,12,0.19047619047619047
2024-04-22,63,54,12,0.19047619047619047
2024-04-22,63,55,11,0.1746031746031746
2024-04-22,63,56,11,0.1746031746031746
2024-04-22,63,57,11,0.1746031746031746
2024-04-22,63,58,11,0.1746031746031746
2024-04-22,63,59,11,0.1746031746031746
2024-04-22,63,60,11,0.1746031746031746
2024-04-29,69,0,69,1.0
2024-04-29,69,1,57,0.8260869565217391
2024-04-29,69,2,56,0.8115942028985508
2024-04-29,69,3,54,0.782608695652174
2024-04-29,69,4,52,0.7536231884057971
2024-04-29,69,5,50,0.7246376811594203
2024-04-29,69,6,50,0.7246376811594203
2024-04-29,69,7,48,0.6956521739130435
2024-04-29,69,8,46,0.6666666666666666
2024-04-29,69,9,46,0.6666666666666666
2024-04-29,69,10,45,0.6521739130434783
2024-04-29,69,11,44,0.6376811594202898
2024-04-29,69,12,44,0.6376811594202898
2024-04-29,69,13,43,0.6231884057971014
2024-04-29,69,14,43,0.6231884057971014
2024-04-29,69,15,43,0.6231884057971014
2024-04-29,69,16,40,0.5797101449275363
2024-04-29,69,17,39,0.5652173913043478
2024-04-29,69,18,38,0.5507246376811594
2024-04-29,69,19,38,0.5507246376811594
2024-04-29,69,20,38,0.5507246376811594
2024-04-29,69,21,37,0.5362318840579711
2024-04-29,69,22,37,0.5362318840579711
2024-04-29,69,23,37,0.5362318840579711
2024-04-29,69,24,37,0.5362318840579711
2024-04-29,69,25,37,0.5362318840579711
2024-04-29,69,26,36,0.5217391304347826
2024-04-29,69,27,36,0.5217391304347826
2024-04-29,69,28,34,0.4927536231884058
2024-04-29,69,29,34,0.4927536231884058
2024-04-29,69,30,34,0.4927536231884058
2024-04-29,69,31,32,0.463768115942029
2024-04-29,69,32,32,0.463768115942029
2024-04-29,69,33,32,0.463768115942029
2024-04-29,69,34,31,0.4492753623188406
2024-04-29,69,35,30,0.43478260869565216
2024-04-29,69,36,29,0.42028985507246375
2024-04-29,69,37,28,0.4057971014492754
2024-04-29,69,38,28,0.4057971014492754
2024-04-29,69,39,27,0.391304347826087
2024-04-29,69,40,27,0.391304347826087
2024-04-29,69,41,26,0.37681159420289856
2024-04-29,69,42,25,0.36231884057971014
2024-04-29,69,43,24,0.34782608695652173
2024-04-29,69,44,23,0.3333333333333333
2024-04-29,69,45,22,0.3188405797101449
2024-04-29,69,46,20,0.2898550724637681
2024-04-29,69,47,19,0.2753623188405797
2024-04-29,69,48,17,0.2463768115942029
2024-04-29,69,49,16,0.2318840579710145
2024-04-29,69,50,16,0.2318840579710145
2024-04-29,69,51,15,0.21739130434782608
2024-04-29,69,52,14,0.2028985507246377
2024-04-29,69,53,14,0.2028985507246377
2024-04-29,69,54,14,0.2028985507246377
2024-04-29,69,55,14,0.2028985507246377
2024-04-29,69,56,14,0.2028985507246377
2024-04-29,69,57,14,0.2028985507246377
2024-04-29,69,58,14,0.2028985507246377
2024-04-29,69,59,14,0.2028985507246377
2024-04-29,69,60,12,0.17391304347826086
2024-05-06,102,0,102,1.0
2024-05-06,102,1,86,0.8431372549019608
2024-05-06,102,2,81,0.7941176470588235
2024-05-06,102,3,76,0.7450980392156863
2024-05-06,102,4,73,0.7156862745098039
2024-05-06,102,5,71,0.696078431372549
2024-05-06,102,6,71,0.696078431372549
2024-05-06,102,7,70,0.6862745098039216
2024-05-06,102,8,69,0.6764705882352942
2024-05-06,102,9,67,0.6568627450980392
2024-05-06,102,10,66,0.6470588235294118
2024-05-06,102,11,65,0.6372549019607843
2024-05-06,102,12,62,0.6078431372549019
2024-05-06,102,13,62,0.6078431372549019
2024-05-06,102,14,60,0.5882352941176471
2024-05-06,102,15,59,0.5784313725490197
2024-05-06,102,16,57,0.5588235294117647
2024-05-06,102,17,56,0.5490196078431373
2024-05-06,102,18,52,0.5098039215686274
2024-05-06,102,19,49,0.4803921568627451
2024-05-06,102,20,49,0.4803921568627451
2024-05-06,102,21,47,0.46078431372549017
2024-05-06,102,22,46,0.45098039215686275
2024-05-06,102,23,45,0.4411764705882353
2024-05-06,102,24,44,0.43137254901960786
2024-05-06,102,25,43,0.4215686274509804
2024-05-06,102,26,42,0.4117647058823529
2024-05-06,102,27,40,0.39215686274509803
2024-05-06,102,28,39,0.38235294117647056
2024-05-06,102,29,39,0.38235294117647056
2024-05-06,102,30,38,0.37254901960784315
2024-05-06,102,31,38,0.37254901960784315
2024-05-06,102,32,38,0.37254901960784315
2024-05-06,102,33,38,0.37254901960784315
2024-05-06,102,34,37,0.3627450980392157
2024-05-06,102,35,36,0.35294117647058826
2024-05-06,102,36,35,0.3431372549019608
2024-05-06,102,37,34,0.3333333333333333
2024-05-06,102,38,32,0.3137254901960784
2024-05-06,102,39,32,0.3137254901960784
2024-05-06,102,40,31,0.30392156862745096
2024-05-06,102,41,29,0.28431372549019607
2024-05-06,102,42,27,0.2647058823529412
2024-05-06,102,43,27,0.2647058823529412
2024-05-06,102,44,27,0.2647058823529412
2024-05-06,102,45,26,0.2549019607843137
2024-05-06,102,46,25,0.24509803921568626
2024-05-06,102,47,25,0.24509803921568626
2024-05-06,102,48,25,0.24509803921568626
2024-05-06,102,49,24,0.23529411764705882
2024-05-06,102,50,24,0.23529411764705882
2024-05-06,102,51,23,0.22549019607843138
2024-05-06,102,52,22,0.21568627450980393
2024-05-06,102,53,22,0.21568627450980393
2024-05-06,102,54,21,0.20588235294117646
2024-05-06,102,55,21,0.20588235294117646
2024-05-06,102,56,21,0.20588235294117646
2024-05-06,102,57,21,0.20588235294117646
2024-05-06,102,58,21,0.20588235294117646
2024-05-06,102,59,21,0.20588235294117646
2024-05-06,102,60,20,0.19607843137254902
2024-05-13,71,0,71,1.0
2024-05-13,71,1,57,0.8028169014084507
2024-05-13,71,2,57,0.8028169014084507
2024-05-13,71,3,53,0.7464788732394366
2024-05-13,71,4,52,0.7323943661971831
2024-05-13,71,5,50,0.704225352112676
2024-05-13,71,6,49,0.6901408450704225
2024-05-13,71,7,48,0.676056338028169
2024-05-13,71,8,45,0.6338028169014085
2024-05-13,71,9,45,0.6338028169014085
2024-05-13,71,10,45,0.6338028169014085
2024-05-13,71,11,45,0.6338028169014085
2024-05-13,71,12,42,0.5915492957746479
2024-05-13,71,13,40,0.5633802816901409
2024-05-13,71,14,38,0.5352112676056338
2024-05-13,71,15,38,0.5352112676056338
2024-05-13,71,16,37,0.5211267605633803
2024-05-13,71,17,37,0.5211267605633803
2024-05-13,71,18,37,0.5211267605633803
2024-05-13,71,19,36,0.5070422535211268
2024-05-13,71,20,35,0.49295774647887325
2024-05-13,71,21,34,0.4788732394366197
2024-05-13,71,22,34,0.4788732394366197
2024-05-13,71,23,34,0.4788732394366197
2024-05-13,71,24,31,0.43661971830985913
2024-05-13,71,25,28,0.39436619718309857
2024-05-13,71,26,27,0.38028169014084506
2024-05-13,71,27,26,0.36619718309859156
2024-05-13,71,28,26,0.36619718309859156
2024-05-13,71,29,26,0.36619718309859156
2024-05-13,71,30,26,0.36619718309859156
2024-05-13,71,31,26,0.36619718309859156
2024-05-13,71,32,26,0.36619718309859156
2024-05-13,71,33,26,0.36619718309859156
2024-05-13,71,34,25,0.352112676056338
2024-05-13,71,35,25,0.352112676056338
2024-05-13,71,36,23,0.323943661971831
2024-05-13,71,37,23,0.323943661971831
2024-05-13,71,38,22,0.30985915492957744
2024-05-13,71,39,22,0.30985915492957744
2024-05-13,71,40,22,0.30985915492957744
2024-05-13,71,41,21,0.29577464788732394
2024-05-13,71,42,18,0.2535211267605634
2024-05-13,71,43,18,0.2535211267605634
2024-05-13,71,44,18,0.2535211267605634
2024-05-13,71,45,16,0.22535211267605634
2024-05-13,71,46,16,0.22535211267605634
2024-05-13,71,47,16,0.22535211267605634
2024-05-13,71,48,16,0.22535211267605634
2024-05-13,71,49,16,0.22535211267605634
2024-05-13,71,50,16,0.22535211267605634
2024-05-13,71,51,16,0.22535211267605634
2024-05-13,71,52,16,0.22535211267605634
2024-05-13,71,53,16,0.22535211267605634
2024-05-13,71,54,16,0.22535211267605634
2024-05-13,71,55,14,0.19718309859154928
2024-05-13,71,56,14,0.19718309859154928
2024-05-13,71,57,14,0.19718309859154928
2024-05-13,71,58,13,0.18309859154929578
2024-05-13,71,59,12,0.16901408450704225
2024-05-13,71,60,12,0.16901408450704225
2024-05-20,82,0,82,1.0
2024-05-20,82,1,66,0.8048780487804879
2024-05-20,82,2,65,0.7926829268292683
2024-05-20,82,3,64,0.7804878048780488
2024-05-20,82,4,63,0.7682926829268293
2024-05-20,82,5,63,0.7682926829268293
2024-05-20,82,6,62,0.7560975609756098
2024-05-20,82,7,59,0.7195121951219512
2024-05-20,82,8,56,0.6829268292682927
2024-05-20,82,9,55,0.6707317073170732
2024-05-20,82,10,54,0.6585365853658537
2024-05-20,82,11,54,0.6585365853658537
2024-05-20,82,12,54,0.6585365853658537
2024-05-20,82,13,51,0.6219512195121951
2024-05-20,82,14,49,0.5975609756097561
2024-05-20,82,15,48,0.5853658536585366
2024-05-20,82,16,46,0.5609756097560976
2024-05-20,82,17,45,0.5487804878048781
2024-05-20,82,18,45,0.5487804878048781
2024-05-20,82,19,44,0.5365853658536586
2024-05-20,82,20,40,0.4878048780487805
2024-05-20,82,21,40,0.4878048780487805
2024-05-20,82,22,39,0.47560975609756095
2024-05-20,82,23,38,0.4634146341463415
2024-05-20,82,24,37,0.45121951219512196
2024-05-20,82,25,36,0.43902439024390244
2024-05-20,82,26,35,0.4268292682926829
2024-05-20,82,27,34,0.4146341463414634
2024-05-20,82,28,33,0.4024390243902439
2024-05-20,82,29,33,0.4024390243902439
2024-05-20,82,30,33,0.4024390243902439
2024-05-20,82,31,33,0.4024390243902439
2024-05-20,82,32,32,0.3902439024390244
2024-05-20,82,33,30,0.36585365853658536
2024-05-20,82,34,30,0.36585365853658536
2024-05-20,82,35,28,0.34146341463414637
2024-05-20,82,36,28,0.34146341463414637
2024-05-20,82,37,28,0.34146341463414637
2024-05-20,82,38,28,0.34146341463414637
2024-05-20,82,39,28,0.34146341463414637
2024-05-20,82,40,26,0.3170731707317073
2024-05-20,82,41,25,0.3048780487804878
2024-05-20,82,42,25,0.3048780487804878
2024-05-20,82,43,24,0.2926829268292683
2024-05-20,82,44,23,0.2804878048780488
2024-05-20,82,45,22,0.2682926829268293
2024-05-20,82,46,22,0.2682926829268293
2024-05-20,82,47,21,0.25609756097560976
2024-05-20,82,48,21,0.25609756097560976
2024-05-20,82,49,21,0.25609756097560976
2024-05-20,82,50,21,0.25609756097560976
2024-05-20,82,51,19,0.23170731707317074
2024-05-20,82,52,18,0.21951219512195122
2024-05-20,82,53,18,0.21951219512195122
2024-05-20,82,54,17,0.2073170731707317
2024-05-20,82,55,17,0.2073170731707317
2024-05-20,82,56,17,0.2073170731707317
2024-05-20,82,57,16,0.1951219512195122
2024-05-20,82,58,16,0.1951219512195122
2024-05-20,82,59,16,0.1951219512195122
2024-05-20,82,60,16,0.1951219512195122
2024-05-27,89,0,89,1.0
2024-05-27,89,1,78,0.8764044943820225
2024-05-27,89,2,76,0.8539325842696629
2024-05-27,89,3,75,0.8426966292134831
2024-05-27,89,4,74,0.8314606741573034
2024-05-27,89,5,71,0.797752808988764
2024-05-27,89,6,69,0.7752808988764045
2024-05-27,89,7,68,0.7640449438202247
2024-05-27,89,8,62,0.6966292134831461
2024-05-27,89,9,62,0.6966292134831461
2024-05-27,89,10,61,0.6853932584269663
2024-05-27,89,11,59,0.6629213483146067
2024-05-27,89,12,59,0.6629213483146067
2024-05-27,89,13,58,0.651685393258427
2024-05-27,89,14,57,0.6404494382022472
2024-05-27,89,15,55,0.6179775280898876
